Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","591","Panama","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","6","E","Estimated value",""
"TCL","Crops and livestock products","598","Papua New Guinea","5910","Export quantity","01640","Cocoa beans","2023","2023","t","39223.22","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","598","Papua New Guinea","5910","Export quantity","01610","Coffee, green","2023","2023","t","53521.87","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","598","Papua New Guinea","5910","Export quantity","0111","Wheat","2023","2023","t","2700","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","600","Paraguay","5910","Export quantity","01312","Bananas","2023","2023","t","107349.4","A","Official figure",""
"TCL","Crops and livestock products","600","Paraguay","5910","Export quantity","01610","Coffee, green","2023","2023","t","0.13","A","Official figure",""
"TCL","Crops and livestock products","600","Paraguay","5910","Export quantity","0112","Maize (corn)","2023","2023","t","3789793.29","A","Official figure",""
"TCL","Crops and livestock products","600","Paraguay","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","862887.29","E","Estimated value",""
"TCL","Crops and livestock products","600","Paraguay","5910","Export quantity","0141","Soya beans","2023","2023","t","6494844.9","A","Official figure",""
"TCL","Crops and livestock products","600","Paraguay","5910","Export quantity","0111","Wheat","2023","2023","t","247037.5","A","Official figure",""
"TCL","Crops and livestock products","604","Peru","5910","Export quantity","01312","Bananas","2023","2023","t","142366.39","A","Official figure",""
"TCL","Crops and livestock products","604","Peru","5910","Export quantity","01640","Cocoa beans","2023","2023","t","71271.82","A","Official figure",""
"TCL","Crops and livestock products","604","Peru","5910","Export quantity","01610","Coffee, green","2023","2023","t","204548.44","A","Official figure",""
"TCL","Crops and livestock products","604","Peru","5910","Export quantity","0112","Maize (corn)","2023","2023","t","10555.33","A","Official figure",""
"TCL","Crops and livestock products","604","Peru","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","10861.46","E","Estimated value",""
"TCL","Crops and livestock products","604","Peru","5910","Export quantity","0141","Soya beans","2023","2023","t","264.34","A","Official figure",""
"TCL","Crops and livestock products","604","Peru","5910","Export quantity","01234","Tomatoes","2023","2023","t","3198.78","A","Official figure",""
"TCL","Crops and livestock products","604","Peru","5910","Export quantity","0111","Wheat","2023","2023","t","97.34","A","Official figure",""
"TCL","Crops and livestock products","608","Philippines","5910","Export quantity","01312","Bananas","2023","2023","t","2031799","I","Imputed value",""
"TCL","Crops and livestock products","608","Philippines","5910","Export quantity","01640","Cocoa beans","2023","2023","t","2689.89","A","Official figure",""
"TCL","Crops and livestock products","608","Philippines","5910","Export quantity","01610","Coffee, green","2023","2023","t","33.93","I","Imputed value",""
"TCL","Crops and livestock products","608","Philippines","5910","Export quantity","0112","Maize (corn)","2023","2023","t","1512.84","I","Imputed value",""
"TCL","Crops and livestock products","608","Philippines","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","289.98","E","Estimated value",""
"TCL","Crops and livestock products","608","Philippines","5910","Export quantity","01234","Tomatoes","2023","2023","t","0","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5910","Export quantity","01312","Bananas","2023","2023","t","38921.52","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5910","Export quantity","01640","Cocoa beans","2023","2023","t","168.91","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5910","Export quantity","01610","Coffee, green","2023","2023","t","4143.71","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5910","Export quantity","0112","Maize (corn)","2023","2023","t","4568782.01","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","43546.43","E","Estimated value",""
"TCL","Crops and livestock products","616","Poland","5910","Export quantity","0141","Soya beans","2023","2023","t","79140.22","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5910","Export quantity","01234","Tomatoes","2023","2023","t","76168.78","A","Official figure",""
"TCL","Crops and livestock products","616","Poland","5910","Export quantity","0111","Wheat","2023","2023","t","6972401.02","A","Official figure",""
"TCL","Crops and livestock products","620","Portugal","5910","Export quantity","01312","Bananas","2023","2023","t","26296.98","A","Official figure",""
"TCL","Crops and livestock products","620","Portugal","5910","Export quantity","01640","Cocoa beans","2023","2023","t","2.99","A","Official figure",""
"TCL","Crops and livestock products","620","Portugal","5910","Export quantity","01610","Coffee, green","2023","2023","t","1926.44","A","Official figure",""
"TCL","Crops and livestock products","620","Portugal","5910","Export quantity","0112","Maize (corn)","2023","2023","t","233869.6","A","Official figure",""
"TCL","Crops and livestock products","620","Portugal","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","76654.62","E","Estimated value",""
"TCL","Crops and livestock products","620","Portugal","5910","Export quantity","0141","Soya beans","2023","2023","t","7720.38","A","Official figure",""
"TCL","Crops and livestock products","620","Portugal","5910","Export quantity","01234","Tomatoes","2023","2023","t","242040.43","A","Official figure",""
"TCL","Crops and livestock products","620","Portugal","5910","Export quantity","0111","Wheat","2023","2023","t","41990.9","A","Official figure",""
"TCL","Crops and livestock products","634","Qatar","5910","Export quantity","01312","Bananas","2023","2023","t","502.51","I","Imputed value",""
"TCL","Crops and livestock products","634","Qatar","5910","Export quantity","01234","Tomatoes","2023","2023","t","622.43","I","Imputed value",""
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","01312","Bananas","2023","2023","t","0.45","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0.01","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","01610","Coffee, green","2023","2023","t","177.9","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","0112","Maize (corn)","2023","2023","t","50.39","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","46200.15","E","Estimated value",""
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","0141","Soya beans","2023","2023","t","29.77","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","01234","Tomatoes","2023","2023","t","3504.01","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","410","Republic of Korea","5910","Export quantity","0111","Wheat","2023","2023","t","0.02","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","498","Republic of Moldova","5910","Export quantity","01312","Bananas","2023","2023","t","20.05","A","Official figure",""
"TCL","Crops and livestock products","498","Republic of Moldova","5910","Export quantity","01610","Coffee, green","2023","2023","t","0","A","Official figure",""
"TCL","Crops and livestock products","498","Republic of Moldova","5910","Export quantity","0112","Maize (corn)","2023","2023","t","605544.79","A","Official figure",""
"TCL","Crops and livestock products","498","Republic of Moldova","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","110.1","E","Estimated value",""
"TCL","Crops and livestock products","498","Republic of Moldova","5910","Export quantity","0141","Soya beans","2023","2023","t","41760.28","A","Official figure",""
"TCL","Crops and livestock products","498","Republic of Moldova","5910","Export quantity","01234","Tomatoes","2023","2023","t","1.81","A","Official figure",""
"TCL","Crops and livestock products","498","Republic of Moldova","5910","Export quantity","0111","Wheat","2023","2023","t","1060095.42","A","Official figure",""
"TCL","Crops and livestock products","642","Romania","5910","Export quantity","01312","Bananas","2023","2023","t","3619.7","A","Official figure",""
"TCL","Crops and livestock products","642","Romania","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0.03","A","Official figure",""
"TCL","Crops and livestock products","642","Romania","5910","Export quantity","01610","Coffee, green","2023","2023","t","65.46","A","Official figure",""
